The Berenstain Bears and the Truth,0394897943,9780394897943,4.10
Spoken Soul: The Story of Black English,0471399574,9780471399575,3.82
Spoken Here: Travels Among Threatened Languages,0618565833,9780618565832,3.84
The Berenstain Bears and Too Much TV,0394865707,9780394865706,3.99
The Berenstain Bears Forget Their Manners,0679812490,9780679812494,4.15
Little Bear,0590319671,9780590319676,4.21
Might is Right,0972823301,9780972823302,3.78
The Devil's Arithmetic,0142404373,9780142404379,4.05
Puzzle Pack: The Devil's Arithmetic,1583379789,9781583379783,0.00
The Rapture Trap: A Catholic Response to End Times Fever - Study Guide,0965922898,9780965922890,4.09
"Lone Wolf and Cub, Vol. 9: Echo of the Assassin",1569715106,9781569715109,4.52
The Best of Friends,0425183173,9780425183175,3.53
Yesterday's Heroes,0702228087,9780702228087,4.00
Athena's Daughters: Television's New Women Warriors,0815629893,9780815629894,0.00
Naoko,1932234071,9781932234077,3.82
Midnight Days,156389517X,9781563895173,3.88
Shadow Mountain (Harlequin Intrigue #973),0373692404,9780373692408,3.85
"Mattimeo (Redwall, #3)",0441006108,9780441006106,4.02
"Martin the Warrior (Redwall, #6)",0441001866,9780441001866,4.12
Art of the Dogon: Selections from the Lester Wunderman Collection,0810924285,9780810924284,3.00
Being Direct: Making Advertising Pay,1931361436,9781931361439,3.77
"The Wyvern's Spur (Forgotten Realms: Finder's Stone, #2)",0880389028,9780880389020,3.72
The Culture Industry,0415253802,9780415253802,4.01
Philosophy of Modern Music (Athlone Contemporary European Thinkers),0826467571,9780826467577,3.76
Minima Moralia,1844670511,9781844670512,4.27
The Jargon of Authenticity,0415289912,9780415289917,3.96
The Stars Down to Earth,0415270995,9780415270991,3.84
The Authoritarian Personality,0393311120,9780393311129,3.86
"Purple, Green and Yellow",1550372564,9781550372564,4.23
"If You Lived Here: The City in Art, Theory, and Social Activism",156584498X,9781565844988,3.90
The Talisman,0340674458,9780340674451,4.12
The Stepford Wives,1417700653,9781417700653,3.69
In The Night Room,1880325543,9781880325544,3.43
Marcel Proust,0691013918,9780691013916,4.30
From the Mixed-Up Files of Mrs. Basil E. Frankweiler,0689862237,9780689862236,4.14
Bon Appetit: My Life in France with Paul,1415927235,9781415927236,4.15
The Cultural Politics of Emotion,0415972558,9780415972550,4.30
Deep Rivers,157766244X,9781577662440,3.80
The Witch-Hunt in Early Modern Europe,0582419018,9780582419018,3.81
The Wolfen,0380704404,9780380704408,3.84
The Forbidden Zone,0831793104,9780831793104,3.42
Speculative Reality #6,0440236533,9780440236535,0.00
Society and Culture in Early Modern France: Eight Essays,0804709726,9780804709729,4.09
Ramsey Campbell's Goatswood and Less Pleasant Places: A Severn Valley Sourcebook with 8 Scenarios for Call of Cthulhu (Call of Cthulhu),1568821530,9781568821535,3.72
New Tales Of The Cthulhu Mythos,0586200932,9780586200933,3.98
The Doll Who Ate His Mother,0747208387,9780747208389,3.39
The Human Condition: Contemplation and Transformation,0809138824,9780809138821,4.24
"Autumn: The Human Condition (Autumn, #6)",0955005132,9780955005138,3.94
Funland,0747235473,9780747235477,3.81
Island,0843949783,9780843949780,3.82
Resurrection Dreams,0843951850,9780843951851,3.70
The Woods are Dark,0747235503,9780747235507,3.66
"Darkness, Tell Us",0843950471,9780843950472,3.72
Financially Free: Think Rich To Be Rich: A Woman's Guide To Creating Wealth,0868243892,9780868243894,0.00
"Satan, His Psychotherapy and Cure by the Unfortunate Dr. Kassler, J.S.P.S.",0394523709,9780394523705,4.11
The Unfortunate Traveller and Other Works,0140430679,9780140430677,3.45
Nights at the Circus,0670803758,9780670803750,3.95
"Mum's the Word (Ellie Haskell Mystery, #3)",0553286862,9780553286861,3.72
Mum's The Word,0006751415,9780006751410,3.71
"History's Timeline: A 40,000 Year Chronology of Civilization",0760703868,9780760703861,3.80
King Arthur in the East Riding,0141022558,9780141022550,3.90
Kid,0571166075,9780571166077,3.83
An Insular Possession,0952419386,9780952419389,3.69
The Forward Book Of Poetry 2000,0571202209,9780571202201,4.00
Sour Sweet,0952419327,9780952419327,3.68
Mrs. Dalloway,0631177833,9780631177838,3.77
The Buildings of Ancient Egypt,0201091410,9780201091410,0.00
A General Theory of Magic,0415253969,9780415253963,3.95
Our Cancer Year,1568580118,9781568580111,3.88
Vengeance on High,0803497695,9780803497696,0.00
The Thief-Taker (Memoirs of a Bow Street Runner #1),0440236967,9780440236962,3.81
Wild Honey,0743418751,9780743418751,3.69
Mash Mania,0671821784,9780671821784,3.69
"The Bakhtin Reader: Selected Writings of Bakhtin, Medvedev, Voloshinov",0340592672,9780340592670,3.88
The Dialogic Imagination: Four Essays,029271534X,9780292715349,4.13
Lajja: Shame,0140240519,0000140240519,3.43
The Rossetti Letter (Claire Donovan #1),1416527370,9781416527374,3.74
Dante Gabriel Rossetti: His Family Letters: Edited With A Memoir By William Michael Rossetti. Volume 1,0543966976,9780543966971,5.00
Planet of Exile,0441669514,9780441669516,3.68
Very Far Away From Anywhere Else,0553110810,9780553110814,3.85
Very Far Away From Anywhere Else,0553128647,9780553128642,3.85
City of Illusions,044110701X,9780441107018,3.80
A Very Long Way. Text and Study Aids,3125773105,9783125773103,3.85
The Wind's Twelve Quarters,0553128426,9780553128420,4.01
Always Coming Home,0520227352,9780520227354,3.96
Reach for the Stars,0764220616,9780764220616,3.98
The Call of the Wild,0809500973,9780809500970,3.82
Primordial Truth & Postmodern Theology (Constructive Postmodern Thought),0791401987,9780791401989,3.00
"Epiphany of the Long Sun (The Book of the Long Sun, #3-4)",0312860722,9780312860721,4.26
"Stormy, Misty's Foal (Misty, #3)",0689714874,9780689714870,4.06
"Stormy, Misty's Foal (Misty, #3)",0590453130,9780590453134,4.06
The Man Who Was Thursday,1586170422,9781586170424,3.86
The Man Who Was Thursday: A Nightmare,1595970010,9781595970015,3.86
The Man Who Was Thursday: A Nightmare,1406789194,9781406789195,3.86
The Man Who Was Thursday,1596440856,9781596440852,3.86
"The Warlords of Nin (The Dragon King, #2)",0310205034,9780310205036,3.80
"King's Dragon (Crown of Stars, #1)",0886777712,9780886777715,3.77
"The Dragon & the Gnarly King (Dragon Knight, #7)",0812562704,9780812562705,3.75
The Dog Prince,0316574171,9780316574174,4.15
Champion Dog: Prince Tom,0590020846,9780590020848,4.47
"The Burning Stone (Mages of Garillon, #1)",0708882536,9780708882535,3.76
Doctor Who: Burning Heart,0426204980,9780426204985,2.76
Reformed worship: Worship that is according to the Scripture (Truth for life),1884416330,9781884416330,3.88
The Structure Of Social Theory: Dilemmas And Strategies,0333306252,9780333306253,0.00
Carry the Wind,055325572X,9780553255720,4.33
English Syntax and Argumentation (Modern Linguistics),0333949862,9780333949863,3.74
Flyboy Action Figure Comes with Gas Mask,0380810433,9780380810437,3.68
The Name of Annabel Lee,0140069135,9780140069136,3.22
Dream Corridor 2,1593074948,9781593074944,3.81
Flavor of the Month,0373791135,9780373791132,3.64
Tower of Glass,0575070978,9780575070974,3.72
Tower of Glass,0553126415,9780553126419,3.72
The Wild Swan,0373021887,9780373021888,3.42
"Swan's Reach (Harlequin Romance, #2074)",0373020740,9780373020744,3.00
In the Presence of My Enemies,0842362398,9780842362399,4.22
"In the Presence of Mine Enemies: The Civil War in the Heart of America, 1859-1864",0393326012,9780393326017,4.00
"In the Presence of the Enemy (Inspector Lynley, #8)",0593036999,9780593036990,4.06
"Treasures Lost, Treasures Found",078626974X,9780786269747,3.65
A Walk in the Woods,0385408161,9780385408165,4.05
"The Sermon on the Mount: The Key to Success in Life;: And, the Lord's Prayer, an Interpretation",0899667708,9780899667706,4.41
Studies in the Sermon on the Mount,080280036X,9780802800367,4.59
"How My Private, Personal Journal Became a Bestseller",0142403326,9780142403327,3.62
The Making of a Christian Bestseller: An Insiders Guide to Christian Publishing,1932902570,9781932902570,0.00
Stevie Ray Vaughan : Caught in the Crossfire,0316160695,9780316160698,4.12
The Big Book of Customer Service Training Games,0070779740,9780070779747,3.74
Uptown Girl,0007133359,9780007133352,3.22
"Krondor: The Betrayal (The Riftwar Legacy, #1)",0006483348,9780006483342,3.79
"Magician (The Riftwar Saga, #1-2)",0385426305,9780385426305,4.32
"The Lion, the Witch and the Wardrobe: Welcome to Narnia",0060765607,9780060765606,3.87
"The Lion, the Witch and the Wardrobe (The Chronicles of Narnia)",0001939777,9780001939776,4.14
The First Wives Club,0099435136,9780099435136,3.86
The First Wives Club,0749336552,9780749336554,3.86
MARRYING MOM / FASHIONABLY LATE.,0261672215,9780261672215,3.00
"Harriet Beecher Stowe's Uncle Tom's Cabin: Or, Life Among the Lowly. A Domestic Drama, in Six Acts",0573602972,9780573602979,3.32
Tennessee: Cry of the Heart: An Intimate Memoir of Tennessee Williams,0385191367,9780385191364,3.35
North Korea,0500543291,9780500543290,4.00
"An Alien Dies (The Andalite Chronicles, #3)",0590108816,9780590108812,4.25
The Boys of My Youth,0316085251,9780316085250,4.08
Jia,1573442755,9781573442756,3.77
The Future Homemakers of America,0446679364,9780446679367,3.62
The Future Homemakers of America,0007234074,9780007234073,3.62
America and Americans and Selected Nonfiction,0142437417,9780142437414,4.00
The Short Novels of John Steinbeck,096543818X,9780965438186,4.26
Critical Companion to John Steinbeck: A Literary Reference to His Life and Work,0816043019,9780816043019,0.00
"Legends 3 (Legends 1, Volume 3of3)",0812566645,9780812566642,3.88
"Crossroads of Twilight (Wheel of Time, #10)",0681112433,9780681112438,3.81
"The Fifth Sorceress (Chronicles of Blood and Stone, #1)",0553814532,9780553814538,3.39
"The Fifth Sorceress (Chronicles of Blood and Stone, #1 - Part B)",0736688064,9780736688062,3.39
"The Fifth Sorceress (Chronicles of Blood and Stone, #1)",0736687564,9780736687560,3.39
Female Intelligence,0312979886,9780312979881,3.40
"Her Mother's Daughter: A Memoir of the Mother I Never Knew and of My Daughter, Courtney Love",0385512473,9780385512473,3.51
Uzbekistan on the Threshold of the Twenty-First Century,0967043107,9780967043104,3.29
Devices and Desires: A History of Contraceptives in America,0809038161,9780809038169,3.90
"Devices And Desires (Adam Dalgliesh, #8)",0792739892,9780792739890,3.99
"Devices And Desires (Adam Dalgliesh, #8)",5550271885,9785550271889,3.99
"Devices And Desires (Adam Dalgliesh, #8)",0517078988,9780517078983,3.99
"Devices And Desires (Adam Dalgliesh, #8)",1400025095,9781400025091,3.99
"Devices And Desires (Adam Dalgliesh, #8)",0563528281,9780563528289,3.99
The Good Husband,1860499139,9781860499135,3.77
Atonement,1590074548,9781590074541,3.87
O Come Ye Back to Ireland: Our First Year in County Clare,0939149222,9780939149223,3.93
Bread Without Sugar: Poems,0393310108,9780393310108,4.10
Odd Mercy: Poems,0393316300,9780393316308,4.18
Ghost Girl: The True Story of a Child in Peril and the Teacher Who Saved Her,0316351679,9780316351676,4.13
Just Another Kid,0399133038,9780399133039,4.22
"Attack of the Killer Bebes (Disney's Kim Possible, #7)",0786846240,9780786846245,3.96
"Killigan's Island (Disney's Kim Possible, #5)",0786846127,9780786846122,3.73
"Harry Potter and the Philosopher's Stone (Harry Potter, #1)",0747554560,9780747554561,4.43
The Flames of Rome,0825432979,9780825432972,4.12
Handbook to Life in Ancient Rome (Library of World History),0816050260,9780816050260,3.94
The Sack of Rome: How a Beautiful European Country with a Fabled History and a Storied Culture Was Taken Over by a Man Named Silvio Berlusconi,159420053X,9781594200533,4.02
The Daughter Of  Night,0373107870,9780373107872,3.37
Das Kapital [Abridged],0895269317,9780895269317,3.73
Das Kapital [Abridged],9997885082,9783937229348,3.73
A Year Of Slow Food: Four Seasons Of Growing And Enjoying Food In The Australian Countryside,,,4.12
Blood and Guts: A Short History of Medicine,0393325695,9780393325690,3.66
History of Medicine: A Scandalously Short Introduction,0802079121,9780802079121,4.05
Biohazard: The Chilling True Story of the Largest Covert Biological Weapons Program in the World--Told from the Inside by the Man Who Ran It,0385334966,9780385334969,4.03
How To Disappear Completely And Never Be Found,1405203757,9781405203753,3.89
Watch Me Disappear,0340822996,9780340822999,3.26
"Inside Colombia: Drugs, Democracy, and War",0813534429,9780813534428,3.82
Caligula: Divine Carnage: Atrocities of the Roman Emperors,0971457816,9780971457812,3.55
Guyton & Hall Physiology Review,072168307X,9780721683072,4.20
Pocket Companion to Guyton & Hall Textbook of Medical Physiology,1416002138,9781416002130,4.11
The Outside World,1400075289,9781400075287,3.66
"The Child, the Family, and the Outside World",0201632683,9780201632682,4.09
Animal Castle,0333123042,9780333123041,4.31
"In the Night Garden (The Orphan's Tales, #1)",0553384031,9780553384031,4.13
The General Zapped an Angel: New Stories of Fantasy & Science Fiction,0688016766,9780688016760,3.67
The Illustrated Man,1402539347,9781402539343,4.13
"Matisse the Master: The Conquest of Colour, 1909-1954",0679434291,9780679434290,4.15
Modern Masters: Manet to Matisse,0870704443,9780870704444,0.00
Elephants Aloft,0152002324,9780152002329,3.93
"Walking With Ghosts (Sam Turner, #4)",0575402482,9780575402485,4.12
Lewes Lavater: Of Ghosts and Spirits Walking by Night 1572,,,4.00
The Legend of Charlie Chaplin,0491026080,9780491026086,0.00
Treasury of Best Loved Songs - 114 All Time Family Favorites,0895770075,9780895770073,4.20
Designing a Photograph: Visual Techniques for Making Your Photographs Work,0817437789,9780817437787,3.79
Looking at Photographs: 100 Pictures from the Collection of the Museum of Modern Art,0821226231,9780821226230,4.28
The Comic Art of Charlie Chaplin : a graphic celebration of Chaplin's centenary,0948248211,9780948248214,4.50
Making it Up,0143037846,9780143037842,3.47
The Road to Lichfield,0802136257,9780802136251,3.81
Foreign Affairs,0812976312,9780812976311,3.73
Foreign Affairs and the Us Constitution,0198260989,9780198260981,3.00
The Mistress Wife,0373124287,9780373124282,3.53
"Forgive Me, Killer",0887390358,9780887390357,4.11
Niagara Falls All Over Again,0965293726,9780965293723,3.64
Doomsday Affair (Man from U.N.C.L.E.),1852838825,9781852838829,3.25
Zelda and Ivy: The Runaways (Zelda and Ivy #4),0763630616,9780763630614,3.60
"One True Thing (Heartbreak Canyon, #6)",0373273509,9780373273508,3.42
Anne Tyler: Three Complete Novels: A Patchwork Planet / Ladder of Years / Saint Maybe,0970472994,9780970472991,4.11
Handbook of Forensic Mental Health,1843922614,9781843922612,3.75
Beckett's Unofficial Guide to Pokemon,1930692536,9781930692534,4.76
"The Making of Modern Ireland, 1603-1923",0571180353,9780571180356,3.88
The Romance Reader,0704380390,9780704380394,3.56
Folding the Universe: Origami From Angelfish to Zen,0394757513,9780394757513,4.33
"Striptease, Repeat Performance and The Prophets: Three Plays",0394177908,9780394177908,4.25
Striptease; Tango; Vatzlav: Three Plays,0394179331,9780394179339,4.29
Abide with Me,0812971825,9780812971828,3.73
The Accident of Art,1584350202,9781584350200,3.88
Artists Above All: Men And Women Who Triumphed Over Adversity Through Their Art,0977114805,9780977114801,0.00
The Information Bomb,1844670597,9781844670598,3.70
"A Mink, a Fink, a Skating Rink: What Is a Noun?",1575054027,9781575054025,4.04
Scranimals,0060753684,9780060753689,4.15
The New Kid On The Block: Poems,1571350721,9781571350725,4.04
It's Christmas!,0688143938,9780688143930,3.98
"Disney's Fluppy Dogs: Home for a Fanci Flup (Disney's Fluppy Dogs, #1)",0307160904,,3.67
Zoo Doings,0688017827,9780688017828,3.75
A. Nonny Mouse Writes Again!,0679880879,9780679880875,3.47
The Dragons are Singing Tonight,0688161626,9780688161620,4.23
On Russian Music,0836919009,,0.00
The New Kid on the Block,0965909808,9780965909808,4.04
Les Fleurs du Mal,0879234628,9780879234621,4.27
Baudelaire: Poems,0679429107,9780679429104,4.29
"Redemptoris Mater: Mary, God's Yes to Man",0898702194,9780898702194,4.41
The Cat Who Sang for the Birds (Cat Who... #20),051512463X,9780515124637,3.84
Healing Fiction,0882143638,9780882143637,4.33
"City and Soul (James Hillman Uniform Edition, Vol. 2)",0882145770,9780882145778,4.52
Expressionism in Philosophy: Spinoza,0942299515,9780942299519,4.17
Kant’s Critical Philosophy: The Doctrine of the Faculties,0816614369,9780816614363,3.91
The Visible and the Invisible,0810104571,9780810104570,4.30
The Merleau-Ponty Aesthetics Reader: Philosophy and Painting,0810110741,9780810110748,4.41
Incarnate Subject,1573929158,9781573929158,3.60
Merleau-Ponty's Ontology (SPEP),081011528X,9780810115286,4.40
"Aesthetics: Lectures on Fine Art, Volume 2",0198244991,9780198244998,3.87
Seven-Card Stud for Advanced Players,188068523X,9781880685235,3.88
Hold'Em Poker for Advanced Players,1880685221,9781880685228,3.85
Equids In Time And Space: Papers In Honour Of Véa Eisenmann,1842171194,9781842171196,0.00
Nineteen Twenty-One,0099483483,9780099483489,3.07
Finding You/Knowing You,0312989202,9780312989200,4.03
Harvard Business Review on Corporate Strategy,1578511429,9781578511426,3.65
Harvard Business Review on Corporate Responsibility,1591392748,9781591392743,3.78
AOL For Dummies,0764558110,9780764558115,2.80
My Life at AOL,075961525X,9780759615250,0.00
Children in the Woods,0449909794,9780449909799,3.55
Star Wars: Galactic Phrase Book & Travel Guide,0345440749,9780345440747,3.90
Beep! Beep! It's Beeper!: Brand New Readers,0763612049,9780763612047,3.67
Know-It-All,0739453025,9780739453025,3.77
Illustrated Buyer's Guide Mercedes-Benz,0760304513,9780760304518,4.00
Illustrated Mercedes-Benz Buyer's Guide,0879389028,9780879389024,4.00
War of Ages,1565042433,9781565042438,3.53
Vincent Van Gogh: The Complete Paintings,3822812153,9783822812150,4.14
"The New Oxford Annotated Bible, New Revised Standard Version with the Apocrypha (Augmented Third Edition / College Edition)",0195288823,9780195288827,4.31
The New Oxford Annotated Bible: New Revised Standard Version,0195288807,9780195288803,4.31
"The New Oxford Annotated Bible, New Revised Standard Version",0195283708,9780195283709,4.31
"The Compact Edition of The Oxford English Dictionary, Complete Text Reproduced Micrographically (in slipcase with reading glass) (v. 1-20)",0198612583,9780198612582,4.89
"The Norton Anthology of World Literature, Volume E: 1800 to 1900",0393924564,9780393924565,4.04
"The Norton Anthology of World Masterpieces: The Western Tradition (Seventh Edition, Volume 2)",039397300X,9780393973006,4.10
"The Heath Anthology of American Literature, Volume A: Colonial Period to 1800",0618532978,9780618532971,3.45
"The White Mountains (The Tripods, #1)",0020427115,9780020427117,3.93
"How to Restore and Modify Your Corvette, 1968-1982",0760300526,9780760300527,0.00
Augusta Locke: A Novel,0670034916,9780670034918,3.54
Birmingham Broadcasting (Images of America: Alabama),0738542717,9780738542713,4.75
The Vintage Book of Contemporary American Poetry,1400030935,9781400030934,3.95
Contemporary American Poetry,0140586180,9780140586183,3.58
Ida B. Wells: Mother of the Civil Rights Movement,0395898986,9780395898987,4.41
Push,0312949693,9780312949693,4.19
"We Were There, Too!: Young People in U.S. History",0374382522,9780374382520,4.26
Evidence-Based Technical Analysis: Applying the Scientific Method and Statistical Inference to Trading Signals (Wiley Trading),0470008741,9780470008744,3.62
Loaves and Fishes,1570751560,9781570751561,4.13
"Weapons of Choice (Axis of Time, #1)",0739446029,9780739446027,3.88
The Learning Tree,0449215040,9780449215043,4.10
"Postmodernism, or, The Cultural Logic of Late Capitalism",0822310902,9780822310907,3.95
"Naruto, Vol. 12: The Great Flight (Naruto, #12)",1421502429,9781421502427,4.40
"Naruto, Vol. 11: Impassioned Efforts (Naruto, #11)",1421502410,9781421502410,4.50
"Naruto, Vol. 01: The Tests of the Ninja (Naruto, #1)",1569319006,9781569319000,4.34
"Naruto, Vol. 02: The Worst Client (Naruto, #2)",1591161789,9781591161783,4.36
"Naruto, Vol. 03: Bridge of Courage (Naruto, #3)",1591161878,9781591161875,4.39
"Naruto, Vol. 05: Exam Hell (Naruto, #5)",1591163595,9781591163596,4.44
FINAL FANTASY XII Signature Series Guide,0744008379,9780744008371,4.20
Final Sacrifice (Magic: The Gathering: Greensleeves #3),0061054208,9780061054204,3.47
Final Frenzy,0671759485,9780671759483,4.20
One Final Firecracker (The Hamlet Chronicles #7),0060852844,9780060852849,3.72
"Gehenna: the Final Night (Time of Judgment Trilogy, #1)",1588468550,0099379119109,3.56
Universe: The Definitive Visual Guide,0756613647,9780756613648,4.47
The Physical Universe,0073312754,9780073312750,3.86
Chicken Boy,1416934820,9781416934820,3.61
"Nauti Boy (Nauti, #1)",0425214133,9780425214138,4.04
The Boy Who Loved Words,0375836012,9780375836015,4.05
Francis Bacon: Working on Paper,1854372807,9781854372802,3.67
Khaled,034502446X,9780345024466,3.89
Geography of Rage: Remembering the Los Angeles Riot of 1992,1893329232,9781893329232,4.12
The House Of Sleep,0670864587,9780670864584,3.94
The Discipline Of Market Leaders,0006387160,9780006387169,3.93
The Enchanted Wanderer: Selected Tales,0812966961,9780812966961,3.93
On the Edge of the World,0881411183,9780881411188,4.05
Blowing Up Russia: Terror from Within,1594032017,978159403201,3.71
Advanced Soil Mechanics,1560325615,9781560325611,3.91
The Book of Fables,1556592566,9781556592560,4.38
An Autobiography,0393318567,9780393318562,3.77
Coup d'État: A Practical Handbook,0674175476,9780674175471,3.98
Sleeping Freshmen Never Lie,0142407801,9780142407806,3.87
That Man from C.A.M.P.: Rebel Without a Pause,1560234482,9781560234487,4.30
Tickle His Pickle!: Your Hands-On Guide to Penis Pleasing,0970661126,9780970661128,3.71
One Bird,044970453X,9780449704530,3.67
The Path to Power (The Years of Lyndon Johnson),0002170620,9780002170628,4.42
"My Mama Says There Aren't Any Zombies, Ghosts, Vampires, Demons, Monsters, Fiends, Goblins or Things",0689712049,9780689712043,4.09
A Layman's Guide to Psychiatry and Psychoanalysis,0345284720,9780345284723,3.98
Bear's Bedtime Wish (Bear in the Big Blue House),0689828403,9780689828409,3.33
"Wish Again, Big Bear",002044480X,9780020444800,4.83
Christmas Wishes (Clifford Big Red Readers),0439667631,9780439667630,3.88
